User_ID,User_Name,Platform,Date,State,Region,Followers,Views,Likes,Shares,Comments,Revenue_Source
USR06188,user_6188,Instagram,2022-01-23,Connecticut,South,4008359,18025834,922313,181756,76247,Merchandise
USR06189,user_6189,Instagram,2022-02-11,South Carolina,North,4201861,17836133,4337622,309168,64337,Merchandise
USR06190,user_6190,Snapchat,2023-12-26,Connecticut,West,2279072,463771,73359,201734,15989,Affiliate
USR06191,user_6191,Facebook,2023-02-16,Maine,South,2776654,15305875,1299137,429654,89637,Sponsorship
USR06192,user_6192,Snapchat,2022-03-22,Arkansas,South,2861964,14556844,2253642,189902,28726,Ads
USR06193,user_6193,Instagram,2023-01-22,Mississippi,South,1754777,11920928,3810881,10246,16164,Sponsorship
USR06194,user_6194,Snapchat,2024-01-24,Colorado,Central,2166324,180892,166760,453031,22007,Subscription
USR06195,user_6195,Twitter,2020-12-06,Michigan,North,4129954,11135623,2641054,463293,77744,Subscription
USR06196,user_6196,Snapchat,2020-06-27,Pennsylvania,East,2600073,1857703,736665,446900,63518,Affiliate
USR06197,user_6197,Facebook,2024-07-08,Virginia,North,3159221,93770,3707066,95559,69100,Ads
USR06198,user_6198,YouTube,2024-10-13,Nebraska,Central,1554842,7350113,2037118,453699,95353,Subscription
USR06199,user_6199,Instagram,2021-08-21,Nebraska,Central,1690800,10779298,854900,191794,72685,Merchandise
USR06200,user_6200,Facebook,2024-04-27,Kansas,Central,1684548,4959700,4202238,214989,7794,Ads
USR06201,user_6201,YouTube,2022-05-20,Georgia,South,1585495,964695,1921388,372898,83513,Subscription
USR06202,user_6202,Facebook,2020-02-07,Illinois,Central,4504522,18347641,227302,60177,90296,Ads
USR06203,user_6203,Instagram,2023-12-23,North Carolina,West,1106327,10835969,3062692,55555,54569,Merchandise
USR06204,user_6204,Snapchat,2024-01-20,Alabama,South,3573112,4860630,2667654,176009,54134,Merchandise
USR06205,user_6205,Twitter,2023-03-09,Wisconsin,North,2078674,16677217,3709881,312045,96158,Merchandise
USR06206,user_6206,Twitter,2020-12-07,Tennessee,Central,877149,13271826,1432874,214392,17988,Merchandise
USR06207,user_6207,Facebook,2020-10-08,Michigan,North,864222,13770440,3212689,122521,69221,Merchandise
USR06208,user_6208,Instagram,2022-10-09,Massachusetts,East,1632380,7262510,3378366,346248,58891,Sponsorship
USR06209,user_6209,Facebook,2020-04-17,Kansas,Central,1285061,6061630,370776,460469,42792,Sponsorship
USR06210,user_6210,Snapchat,2024-07-02,Florida,South,116079,6062824,1241642,306622,13779,Sponsorship
USR06211,user_6211,Facebook,2020-04-08,Rhode Island,North,450963,8636883,1185845,153530,51590,Affiliate
USR06212,user_6212,YouTube,2022-03-10,Maryland,East,4953238,226409,4747357,319902,29532,Affiliate
USR06213,user_6213,Instagram,2022-03-20,South Carolina,Central,4377596,19061724,4881046,454494,19039,Ads
USR06214,user_6214,Snapchat,2022-02-20,Iowa,Central,181324,9467915,1619010,305632,37237,Affiliate
USR06215,user_6215,Facebook,2023-11-02,Ohio,Central,1151118,16186531,4904884,477759,29490,Affiliate
USR06216,user_6216,Twitter,2023-09-02,Rhode Island,South,2061055,7659603,4583528,477886,7803,Ads
USR06217,user_6217,Twitter,2024-08-15,Texas,South,3892176,5032541,3562510,101454,50172,Merchandise
USR06218,user_6218,YouTube,2021-02-01,Arizona,West,557000,1451836,1334644,142781,37562,Ads
USR06219,user_6219,Twitter,2021-12-27,Colorado,South,2150442,7283166,3527672,114244,39111,Sponsorship
USR06220,user_6220,Instagram,2022-12-26,Ohio,Central,2004050,15060329,903543,178065,9391,Ads
USR06221,user_6221,Snapchat,2022-09-03,Alabama,South,97865,17391130,2958720,34615,72434,Affiliate
USR06222,user_6222,Facebook,2021-09-19,Connecticut,North,3645519,454293,180838,453735,85260,Ads
USR06223,user_6223,Snapchat,2021-03-11,Wisconsin,North,694270,1387967,4411665,34801,6775,Sponsorship
USR06224,user_6224,YouTube,2020-09-21,Tennessee,South,3713154,3559243,2745580,296130,74601,Ads
USR06225,user_6225,Instagram,2024-02-21,Florida,South,4256191,13774092,1952958,155971,97348,Subscription
USR06226,user_6226,YouTube,2023-06-24,Vermont,West,655354,2915398,3559723,460606,47358,Subscription
USR06227,user_6227,Snapchat,2024-09-23,Oregon,West,941647,19005811,1602792,2741,3757,Merchandise
USR06228,user_6228,Instagram,2021-05-20,Utah,Central,3861215,9343819,3821270,138704,8550,Sponsorship
USR06229,user_6229,Instagram,2022-11-10,Hawaii,West,1697568,8843539,3612575,33188,21886,Sponsorship
USR06230,user_6230,Twitter,2023-02-25,South Carolina,Central,2602099,19119777,498652,191064,53370,Ads
USR06231,user_6231,Facebook,2023-11-19,Alaska,West,2690256,199163,84371,397389,2658,Subscription
USR06232,user_6232,Snapchat,2023-12-07,Idaho,South,2376533,6985826,2891345,173151,40565,Sponsorship
USR06233,user_6233,Facebook,2022-07-22,North Carolina,North,3784008,17519045,4697517,487802,22558,Ads
USR06234,user_6234,YouTube,2020-03-20,Texas,South,1471992,10706831,2993311,26010,77537,Sponsorship
USR06235,user_6235,Instagram,2022-12-13,Nebraska,Central,43782,3682054,1856778,431551,82449,Ads
USR06236,user_6236,Snapchat,2021-08-09,Michigan,North,975406,16603877,1986659,203546,72804,Affiliate
USR06237,user_6237,Facebook,2023-04-15,Florida,South,1804320,1945072,1608340,251718,20100,Ads
USR06238,user_6238,Twitter,2022-11-04,Wyoming,East,4711435,3325677,4239044,75835,83857,Sponsorship
USR06239,user_6239,Snapchat,2022-05-26,Utah,North,825159,18213683,3012458,360289,78029,Ads
USR06240,user_6240,Twitter,2021-04-22,Pennsylvania,East,3315645,5103536,1396972,229151,55698,Ads
USR06241,user_6241,Facebook,2020-12-06,Arkansas,South,3997499,4528381,377163,257502,64785,Sponsorship
USR06242,user_6242,Facebook,2020-07-27,Texas,South,3018001,18980681,3148344,147773,55979,Affiliate
USR06243,user_6243,Facebook,2022-07-26,New Mexico,East,2745358,18265658,3954360,244956,83766,Ads
USR06244,user_6244,YouTube,2022-07-24,New Hampshire,West,4758579,10436523,4584412,348251,43015,Merchandise
USR06245,user_6245,Snapchat,2024-10-04,North Dakota,North,1902953,12405530,1301408,207396,46663,Merchandise
USR06246,user_6246,Instagram,2021-01-16,Washington,West,1171418,3140201,2865391,162338,84641,Subscription
USR06247,user_6247,Twitter,2023-03-21,Pennsylvania,East,452623,485465,2359788,366761,94855,Affiliate
USR06248,user_6248,Snapchat,2021-10-13,New York,East,430768,16256516,4944080,471815,82690,Merchandise
USR06249,user_6249,Twitter,2021-08-08,South Carolina,South,140173,498091,642691,435945,51149,Sponsorship
USR06250,user_6250,YouTube,2023-05-10,West Virginia,North,3154665,299672,1922176,7720,43538,Sponsorship
USR06251,user_6251,Snapchat,2022-07-07,Pennsylvania,East,3885503,7500929,4647794,362014,15633,Sponsorship
USR06252,user_6252,Instagram,2020-10-10,New Mexico,West,3265213,3058277,4124438,99908,85804,Merchandise
USR06253,user_6253,Snapchat,2021-03-16,Indiana,Central,4773771,6150376,3100411,315703,33734,Subscription
USR06254,user_6254,Instagram,2022-12-08,Delaware,North,4418210,16529004,2089602,180086,76678,Merchandise
USR06255,user_6255,Instagram,2023-03-01,North Carolina,West,781997,18200974,3618938,250079,60005,Ads
USR06256,user_6256,Snapchat,2022-10-06,Iowa,Central,4866191,16547634,3061309,226873,89849,Sponsorship
USR06257,user_6257,YouTube,2022-12-13,Mississippi,South,619532,19392353,2887160,385236,80649,Affiliate
USR06258,user_6258,Facebook,2022-02-12,Washington,West,2399760,15587312,153864,290701,47000,Affiliate
USR06259,user_6259,Snapchat,2023-11-13,Nebraska,Central,4415942,7060826,1715750,152083,4244,Sponsorship
USR06260,user_6260,Facebook,2022-02-27,Kentucky,Central,2728243,17669856,4764002,12772,59583,Affiliate
USR06261,user_6261,Twitter,2023-12-06,Delaware,Central,1073422,14010383,4396718,411785,89471,Affiliate
USR06262,user_6262,Twitter,2020-03-09,Mississippi,South,2024056,7409924,327729,94804,27887,Merchandise
USR06263,user_6263,Facebook,2024-10-26,New York,East,4807844,18483683,3740847,484832,51895,Ads
USR06264,user_6264,Instagram,2021-05-07,Massachusetts,East,3026713,6137148,1580938,235502,80266,Subscription
USR06265,user_6265,Instagram,2023-04-09,Maryland,East,1977026,16915405,931652,8336,57919,Ads
USR06266,user_6266,YouTube,2024-10-27,New York,East,3332938,9032101,1342167,22403,74987,Sponsorship
USR06267,user_6267,Facebook,2023-10-08,New York,East,1180755,5619836,4777230,468351,42745,Subscription
USR06268,user_6268,Facebook,2020-04-15,North Carolina,North,1302371,13582604,625406,312734,29832,Ads
USR06269,user_6269,Twitter,2022-12-19,Missouri,Central,646253,3802407,2051515,115156,26886,Sponsorship
USR06270,user_6270,Snapchat,2022-11-12,Arizona,West,2130160,3547052,3141458,277735,85737,Subscription
USR06271,user_6271,Twitter,2024-12-25,Arkansas,South,15761,13807743,3442673,231525,8444,Ads
USR06272,user_6272,Instagram,2022-11-12,Louisiana,South,2062650,9924654,4937817,403978,82750,Sponsorship
USR06273,user_6273,Instagram,2024-07-25,Connecticut,Central,35942,5970952,3721064,401879,87824,Subscription
USR06274,user_6274,Facebook,2021-05-27,Illinois,Central,4183345,3721002,4996266,186668,49166,Ads
USR06275,user_6275,Facebook,2021-05-04,Kansas,Central,3555462,7887941,3922834,31571,15016,Affiliate
USR06276,user_6276,Twitter,2024-01-21,Vermont,East,3431906,10217281,100177,466484,99260,Sponsorship
USR06277,user_6277,YouTube,2023-08-27,Florida,South,2453708,933529,2826940,380964,15230,Merchandise
USR06278,user_6278,YouTube,2020-07-02,Mississippi,South,2274139,13212809,3720231,3703,15034,Sponsorship
USR06279,user_6279,Instagram,2020-03-05,South Carolina,West,3242740,11417970,4142824,92047,47752,Merchandise
USR06280,user_6280,YouTube,2021-02-12,Rhode Island,East,2508875,17574113,3300688,497312,32816,Subscription
USR06281,user_6281,Snapchat,2021-06-09,Michigan,North,888940,10721515,3989178,261017,21007,Ads
USR06282,user_6282,Facebook,2021-10-04,Nebraska,Central,4097213,9672092,187844,145460,38953,Sponsorship
USR06283,user_6283,Twitter,2023-08-19,Vermont,Central,3040833,3976362,2046103,217616,66651,Subscription
USR06284,user_6284,YouTube,2024-04-14,Wyoming,East,1361796,8185471,425987,2242,90975,Ads
USR06285,user_6285,Twitter,2020-06-23,Michigan,North,3484387,5565438,2228540,246825,8611,Merchandise
USR06286,user_6286,Twitter,2024-02-18,Nebraska,Central,3252723,18800196,4501247,473838,66022,Merchandise
USR06287,user_6287,Instagram,2024-12-13,Illinois,Central,1241351,19311419,2351273,201270,25338,Sponsorship
USR06288,user_6288,Facebook,2020-06-11,Washington,West,2999300,9672427,4441776,263418,84695,Merchandise
USR06289,user_6289,Twitter,2023-03-12,Indiana,Central,4176997,7399897,614029,362309,23743,Subscription
USR06290,user_6290,Facebook,2020-06-16,Massachusetts,East,824801,15359646,713942,182168,58506,Merchandise
USR06291,user_6291,Instagram,2024-04-26,Alabama,South,1464207,1627303,2799747,54942,23574,Affiliate
USR06292,user_6292,Twitter,2020-10-26,Indiana,Central,3155805,10001979,3634903,438972,13282,Merchandise
USR06293,user_6293,Facebook,2022-08-19,Alabama,South,4219528,216016,4443479,97769,76782,Subscription
USR06294,user_6294,Twitter,2021-11-25,North Dakota,North,2884670,4427884,3152026,177557,57509,Ads
USR06295,user_6295,Twitter,2023-11-26,Georgia,South,4462196,7245526,1377799,370168,92054,Merchandise
USR06296,user_6296,Twitter,2021-01-13,New Mexico,South,732635,7539743,2906763,408113,36038,Ads
USR06297,user_6297,Twitter,2024-09-12,Mississippi,South,3078765,2045839,2492009,191496,98756,Merchandise
USR06298,user_6298,Instagram,2024-06-25,Nebraska,Central,3042393,8726227,2742826,473422,82065,Ads
USR06299,user_6299,Facebook,2022-08-18,Mississippi,South,2813392,12698429,851588,129110,72438,Ads
USR06300,user_6300,Instagram,2024-10-20,Hawaii,West,3325165,14626830,2324382,334631,50282,Affiliate
USR06301,user_6301,Facebook,2024-07-28,Tennessee,East,2292090,19350272,3038606,373432,11214,Sponsorship
USR06302,user_6302,Instagram,2022-02-18,Wisconsin,North,3125885,1760754,1906124,127243,52626,Ads
USR06303,user_6303,YouTube,2024-07-14,Ohio,Central,3435421,1466021,4822285,405369,88202,Ads
USR06304,user_6304,Instagram,2022-02-17,Massachusetts,East,3389319,19033708,53872,198093,94131,Merchandise
USR06305,user_6305,Twitter,2021-03-25,South Carolina,East,4082920,10058929,3769191,449668,14043,Subscription
USR06306,user_6306,Instagram,2020-12-09,South Carolina,Central,1406007,8944979,279587,9708,81181,Ads
USR06307,user_6307,Twitter,2024-07-20,Arkansas,South,4700992,10868002,2114784,151091,3935,Merchandise
USR06308,user_6308,Facebook,2024-07-09,Georgia,South,4530797,6742847,2552043,210006,79210,Affiliate
USR06309,user_6309,Instagram,2020-10-15,Tennessee,East,2027920,5857828,1491036,185539,87350,Sponsorship
USR06310,user_6310,YouTube,2021-09-01,New Mexico,East,4962126,15120414,178333,188239,6794,Subscription
USR06311,user_6311,Instagram,2024-11-14,Colorado,West,881833,13670234,2126883,361374,63787,Merchandise
USR06312,user_6312,Snapchat,2023-09-19,Texas,South,625628,8661684,1420220,243459,6930,Subscription
USR06313,user_6313,Twitter,2020-09-15,Nevada,West,1577139,11478978,2466059,92015,41341,Subscription
USR06314,user_6314,Snapchat,2022-08-11,Montana,East,2320486,11826134,4420974,273792,14308,Merchandise
USR06315,user_6315,YouTube,2020-03-27,Arkansas,South,2463381,15535810,2756705,337064,57111,Ads
USR06316,user_6316,Twitter,2022-01-25,Utah,East,967252,11570292,3023385,148896,47266,Affiliate
USR06317,user_6317,Facebook,2020-12-03,Ohio,Central,4884534,4955384,2627682,174933,60027,Subscription
USR06318,user_6318,Instagram,2020-04-04,New York,East,758612,10955845,1385555,86159,79762,Subscription
USR06319,user_6319,Instagram,2020-02-10,Kentucky,Central,1638361,9915889,594835,447465,67936,Subscription
USR06320,user_6320,YouTube,2022-01-06,Michigan,North,4137892,11082155,476378,366042,30475,Ads
USR06321,user_6321,Facebook,2023-11-22,Pennsylvania,East,3456500,13108867,2265018,462593,89341,Sponsorship
USR06322,user_6322,Snapchat,2023-11-12,Maine,South,2718532,19836750,2493488,41920,73171,Merchandise
USR06323,user_6323,Facebook,2024-02-07,California,West,3667725,2670463,1207196,198746,74765,Ads
USR06324,user_6324,Twitter,2023-05-05,Alaska,West,873286,10725351,1295768,167314,12334,Affiliate
USR06325,user_6325,Facebook,2024-11-15,Kentucky,Central,4433500,9437820,756056,298322,46778,Subscription
USR06326,user_6326,Facebook,2020-03-03,Connecticut,South,637251,5227461,2677318,310111,63950,Sponsorship
USR06327,user_6327,Facebook,2020-11-11,Louisiana,South,4536411,18577255,1886738,427316,37416,Subscription
USR06328,user_6328,Snapchat,2020-05-14,Oklahoma,North,2514574,889183,557445,282757,8481,Affiliate
USR06329,user_6329,Facebook,2023-07-06,Wyoming,West,3087334,15801058,4899877,494487,67592,Merchandise
USR06330,user_6330,YouTube,2022-12-25,Illinois,Central,3374843,16346845,1865985,189971,75052,Merchandise
USR06331,user_6331,Snapchat,2024-05-08,Nevada,West,2018083,17865527,34153,118698,5004,Subscription
USR06332,user_6332,Facebook,2020-06-12,Vermont,East,2326131,9447622,2966160,227804,55099,Sponsorship
USR06333,user_6333,Facebook,2022-07-09,Tennessee,East,2508363,18035513,2401363,257914,82120,Ads
USR06334,user_6334,YouTube,2023-06-01,Wyoming,South,3920334,11062729,641976,163180,78187,Affiliate
USR06335,user_6335,Snapchat,2021-02-27,Mississippi,South,2073750,18651154,548976,27999,14046,Affiliate
USR06336,user_6336,YouTube,2024-11-19,Alaska,West,1156113,8124333,1981587,217870,73228,Affiliate
USR06337,user_6337,YouTube,2021-01-18,Michigan,North,1920119,19049314,4964400,69439,6968,Subscription
USR06338,user_6338,Snapchat,2020-07-09,Maryland,East,785283,9274795,4599919,428444,69164,Merchandise
USR06339,user_6339,Twitter,2022-01-17,Florida,South,4402302,3484081,1205160,150924,92761,Subscription
USR06340,user_6340,YouTube,2021-03-28,South Dakota,North,2972116,11936919,2889090,414544,45438,Merchandise
USR06341,user_6341,Facebook,2023-02-03,New Mexico,North,117859,7208277,1579378,494260,65877,Subscription
USR06342,user_6342,Snapchat,2024-09-22,Colorado,West,105687,18700277,2301040,496364,54472,Merchandise
USR06343,user_6343,YouTube,2024-10-07,Wyoming,East,904167,8709688,1278031,443068,56719,Merchandise
USR06344,user_6344,YouTube,2023-07-11,Nevada,West,3500808,3319600,3588670,457626,86553,Subscription
USR06345,user_6345,YouTube,2020-04-19,Montana,North,4980821,16208183,3727361,137627,61067,Sponsorship
USR06346,user_6346,Instagram,2021-10-16,Hawaii,West,2561811,9265894,379822,453618,63437,Ads
USR06347,user_6347,Snapchat,2021-06-28,West Virginia,North,2074394,4103942,1984388,361558,10820,Sponsorship
USR06348,user_6348,Instagram,2020-04-25,North Dakota,North,3737310,5798380,4507012,212049,65221,Sponsorship
USR06349,user_6349,Twitter,2021-06-16,Utah,East,1600777,19680677,4329145,197673,12090,Subscription
USR06350,user_6350,Instagram,2024-08-18,West Virginia,South,4541412,17512373,1241166,93509,72047,Sponsorship
USR06351,user_6351,Facebook,2022-05-19,Missouri,Central,1974366,12590269,805611,187290,95289,Subscription
USR06352,user_6352,Twitter,2020-02-22,Oklahoma,North,4967133,12264639,4188443,101017,52178,Merchandise
USR06353,user_6353,YouTube,2021-02-19,Kansas,Central,2372140,2910829,2810958,338926,31576,Sponsorship
USR06354,user_6354,Instagram,2023-08-09,Idaho,West,2218014,477941,38761,79145,88974,Ads
USR06355,user_6355,Snapchat,2024-06-02,Alabama,South,4660429,6670078,406148,352508,41854,Sponsorship
USR06356,user_6356,Twitter,2022-05-19,North Dakota,North,4891970,2226825,1983112,248182,65104,Merchandise
USR06357,user_6357,Twitter,2021-07-05,Missouri,Central,1133828,2765549,3228088,403464,15286,Affiliate
USR06358,user_6358,YouTube,2020-01-11,Wisconsin,North,3873536,9025463,4968079,110971,86731,Subscription
USR06359,user_6359,YouTube,2022-04-14,Minnesota,North,3472253,17579921,3639053,448785,35722,Subscription
USR06360,user_6360,YouTube,2020-04-20,Idaho,West,1080935,15255281,4794751,484485,73340,Affiliate
USR06361,user_6361,Twitter,2023-09-15,Montana,South,4029351,15987895,4710006,115479,61110,Sponsorship
USR06362,user_6362,YouTube,2022-12-28,Maryland,East,1724598,8079429,2934782,33670,73508,Ads
USR06363,user_6363,Twitter,2022-10-18,West Virginia,West,4967200,19717828,1502926,396592,39745,Affiliate
USR06364,user_6364,Facebook,2021-01-22,Oklahoma,South,2523396,4491953,2377924,468342,64611,Merchandise
USR06365,user_6365,Twitter,2021-06-28,Missouri,Central,2395015,11709416,2944204,156235,67077,Merchandise
USR06366,user_6366,Twitter,2024-12-03,South Carolina,South,3734902,3467807,4255275,350030,77620,Affiliate
USR06367,user_6367,Instagram,2024-10-26,Florida,South,2344422,14227972,3417570,234789,67723,Sponsorship
USR06368,user_6368,Twitter,2024-01-21,Maryland,East,188234,9007311,1065475,426568,90942,Ads
USR06369,user_6369,Snapchat,2021-03-23,New Jersey,East,1733663,5960544,3906336,25603,69062,Sponsorship
USR06370,user_6370,Instagram,2023-01-06,New Hampshire,Central,617449,14313435,2539030,209587,84726,Merchandise
USR06371,user_6371,Snapchat,2022-03-05,Rhode Island,North,3013757,15233451,1778199,58882,93992,Merchandise
USR06372,user_6372,Instagram,2023-01-21,Nebraska,Central,2827676,16124523,4063447,236424,146,Merchandise
USR06373,user_6373,Snapchat,2021-01-14,North Dakota,North,587337,19110500,4346005,406677,87437,Sponsorship
USR06374,user_6374,Instagram,2022-08-10,Idaho,East,213183,5841954,3095908,121457,46677,Ads
USR06375,user_6375,Facebook,2020-10-16,Idaho,Central,3692437,19966770,4031835,314101,85305,Merchandise
USR06376,user_6376,Instagram,2022-09-16,North Dakota,North,4794805,16728502,3575712,255267,3158,Ads
USR06377,user_6377,Twitter,2023-09-26,North Carolina,Central,1831977,7215910,2098825,157535,12954,Subscription
USR06378,user_6378,YouTube,2024-03-25,Delaware,South,69051,1973835,2674236,102716,13731,Affiliate
USR06379,user_6379,YouTube,2024-04-26,Vermont,Central,2917149,12266511,3460486,329411,54248,Subscription
USR06380,user_6380,Instagram,2021-06-27,Michigan,North,4653927,19028920,345833,168124,1611,Affiliate
USR06381,user_6381,YouTube,2021-01-20,Maine,North,632678,201375,3459535,308022,58636,Merchandise
USR06382,user_6382,Instagram,2023-06-17,Florida,South,2711943,6994036,1131518,337501,87665,Subscription
USR06383,user_6383,YouTube,2022-10-04,South Carolina,North,1258042,16367995,3020467,91670,43969,Affiliate
USR06384,user_6384,YouTube,2023-03-01,Texas,South,3020357,15081666,4993314,493389,39202,Subscription
USR06385,user_6385,Facebook,2020-12-17,Maine,West,3912502,10248847,149240,24756,30395,Ads
USR06386,user_6386,Snapchat,2021-05-26,Delaware,Central,4393304,18614445,4979262,266838,15170,Merchandise
USR06387,user_6387,Facebook,2023-09-26,New Mexico,South,4593573,13109660,4351738,92564,75820,Sponsorship
USR06388,user_6388,Facebook,2024-07-15,Arkansas,South,1036517,12064359,84107,462654,13635,Merchandise
USR06389,user_6389,Facebook,2022-11-25,Hawaii,West,483475,6962609,3074769,292026,47991,Subscription
USR06390,user_6390,Instagram,2023-09-17,Mississippi,South,948748,6169691,4616021,32289,93345,Subscription
USR06391,user_6391,YouTube,2022-02-13,Alabama,South,4780391,10272720,3659017,471724,48041,Ads
USR06392,user_6392,Instagram,2023-07-04,Pennsylvania,East,2640037,8416386,2964713,106555,56605,Ads
USR06393,user_6393,Twitter,2024-12-12,Maine,Central,4866959,3746972,3444154,124774,5098,Merchandise
USR06394,user_6394,YouTube,2020-07-12,Maine,North,2308400,19198165,915632,79358,12355,Merchandise
USR06395,user_6395,Snapchat,2022-04-28,Massachusetts,East,2473460,15601677,4564267,234735,6850,Affiliate
USR06396,user_6396,Facebook,2021-04-04,Maine,West,2001085,17359568,1992289,91520,93617,Ads
USR06397,user_6397,Instagram,2020-11-10,Ohio,Central,2652173,6865579,2282836,136556,32302,Ads
USR06398,user_6398,Twitter,2020-04-24,Rhode Island,West,3739639,18927794,4884840,42876,11525,Affiliate
USR06399,user_6399,Twitter,2021-12-09,Oregon,West,641810,19164493,1610897,24812,97964,Ads
USR06400,user_6400,YouTube,2021-12-24,New Jersey,East,3009902,16479357,4884064,398149,2353,Merchandise
USR06401,user_6401,Facebook,2021-03-04,Delaware,West,4083329,9980771,3274953,204308,817,Merchandise
USR06402,user_6402,Snapchat,2022-02-01,Illinois,Central,1658033,910872,3245394,11242,27059,Ads
USR06403,user_6403,Facebook,2020-04-08,Vermont,North,2031546,2100375,1640642,289756,34882,Affiliate
USR06404,user_6404,Facebook,2023-01-14,Maryland,East,38333,11193319,4977737,395713,61035,Ads
USR06405,user_6405,YouTube,2021-04-05,Maine,South,3140980,17019571,4466933,301265,71699,Ads
USR06406,user_6406,Instagram,2024-04-26,New York,East,4761933,18413479,3292184,424226,14096,Subscription
USR06407,user_6407,Facebook,2024-06-13,Maine,South,1868734,14319502,3868744,324298,3137,Sponsorship
USR06408,user_6408,YouTube,2021-10-26,Alaska,West,1106636,17714047,1625225,239167,60090,Sponsorship
USR06409,user_6409,Twitter,2022-03-14,Missouri,Central,4731146,17793075,3805522,54056,68573,Sponsorship
USR06410,user_6410,Instagram,2022-10-17,North Dakota,North,1534718,12161524,2805537,297605,43499,Merchandise
USR06411,user_6411,Snapchat,2021-07-01,Massachusetts,East,2617422,14134929,1736519,406200,76549,Merchandise
USR06412,user_6412,Snapchat,2023-10-24,Rhode Island,West,3449090,12239137,3918453,413522,32460,Affiliate
USR06413,user_6413,Instagram,2024-02-12,Connecticut,West,3300099,3271388,4535653,470557,98988,Ads
USR06414,user_6414,Facebook,2024-05-23,South Carolina,North,1688645,2227263,2166341,72144,64541,Affiliate
USR06415,user_6415,Snapchat,2022-03-24,North Dakota,North,4036138,7390979,3908865,311908,85078,Affiliate
USR06416,user_6416,Instagram,2024-04-10,Rhode Island,East,2638663,4064932,94153,186169,20668,Merchandise
USR06417,user_6417,YouTube,2024-04-09,New Hampshire,North,953229,9125646,2952749,26738,35988,Ads
USR06418,user_6418,Twitter,2020-03-07,Georgia,South,65052,16266755,499374,303640,5080,Ads
USR06419,user_6419,Twitter,2023-04-15,Michigan,North,2031802,1561099,4672694,300989,36674,Sponsorship
USR06420,user_6420,Instagram,2020-08-17,Iowa,Central,3650705,17784090,335990,410116,53983,Sponsorship
USR06421,user_6421,Facebook,2020-11-02,Kansas,Central,240609,4486136,3842377,440813,28732,Ads
USR06422,user_6422,Instagram,2021-02-01,New Mexico,East,4906305,19317943,2734026,163956,13094,Subscription
USR06423,user_6423,YouTube,2022-08-16,New Mexico,West,720265,8181946,1491850,136233,84198,Subscription
USR06424,user_6424,Snapchat,2023-03-02,Ohio,Central,2250492,19874950,1566990,71556,97,Ads
USR06425,user_6425,Twitter,2023-10-22,Alabama,South,2412029,10897989,1816465,498417,29567,Sponsorship
USR06426,user_6426,Facebook,2021-05-15,Colorado,South,4668182,12296050,940541,362579,82667,Merchandise
USR06427,user_6427,Facebook,2022-12-25,Michigan,North,1335064,1118279,1695085,46074,26235,Subscription
USR06428,user_6428,Instagram,2021-06-15,Alabama,South,368886,19709108,1243779,46027,3619,Ads
USR06429,user_6429,Snapchat,2022-12-21,Connecticut,North,4623114,17893625,4051721,345898,10787,Merchandise
USR06430,user_6430,Facebook,2022-08-18,Mississippi,South,4637376,11194430,2740033,195492,69427,Sponsorship
USR06431,user_6431,Snapchat,2022-11-20,Indiana,Central,2315363,13041162,861984,157455,47667,Subscription
USR06432,user_6432,Instagram,2021-11-03,Pennsylvania,East,4963041,14335712,2490823,45267,97375,Merchandise
USR06433,user_6433,Snapchat,2023-05-04,Louisiana,South,280372,19521454,4625263,48047,46330,Affiliate
USR06434,user_6434,Facebook,2021-05-21,Kentucky,Central,2312807,6570239,3842746,138573,80670,Sponsorship
USR06435,user_6435,YouTube,2020-01-27,Oklahoma,East,1805905,15760179,4693324,306686,92937,Sponsorship
USR06436,user_6436,YouTube,2024-04-09,Maryland,East,743068,15899063,1424559,233498,57939,Affiliate
USR06437,user_6437,YouTube,2020-07-20,South Dakota,North,3498989,14031429,1185103,246085,15621,Subscription
USR06438,user_6438,Facebook,2022-06-24,Kansas,Central,4553399,6525922,1613341,61697,97295,Merchandise
USR06439,user_6439,Instagram,2024-06-20,Utah,Central,1306789,16151742,704552,196312,57252,Affiliate
USR06440,user_6440,Facebook,2024-07-13,Arizona,West,3097069,16214727,471355,478489,17862,Sponsorship
USR06441,user_6441,Snapchat,2024-10-18,Ohio,Central,3752276,18041511,1777829,313985,26604,Subscription
USR06442,user_6442,Snapchat,2024-10-25,Missouri,Central,3832682,6723351,1598521,284033,85865,Merchandise
USR06443,user_6443,YouTube,2022-04-11,California,West,17329,8728064,4403507,290238,34215,Affiliate
USR06444,user_6444,Instagram,2020-03-14,Kansas,Central,4042247,3686164,2707915,430379,79916,Sponsorship
USR06445,user_6445,Snapchat,2023-03-20,Montana,West,3073207,3509272,4119442,182991,38908,Sponsorship
USR06446,user_6446,Twitter,2023-09-16,West Virginia,North,49465,13462162,4666554,379889,28931,Ads
USR06447,user_6447,YouTube,2020-03-26,Minnesota,North,2569367,6983943,710207,263990,4112,Affiliate
USR06448,user_6448,Twitter,2020-11-07,Minnesota,North,219691,5197750,3000941,305668,94415,Subscription
USR06449,user_6449,Snapchat,2024-12-03,Colorado,Central,4379265,1637516,1440934,34393,1619,Subscription
USR06450,user_6450,Snapchat,2024-05-02,North Dakota,North,3282641,621252,3170062,481361,20498,Sponsorship
